barcode,name,manufacturld,description,unitQty,Quantity,bIsWeighted,QtyInPackage,ItemPrice,AmountInStock
7296073285281,"כפית שקוף עבה ח""פ 100 יח",604,כפיות שקופות,יחידה,1,0,1,12.9,3
7296073285298,"כף שקוף עבה ח""פ 100 יח",604,כפות שקופות,יחידה,1,0,1,12.9,46
7296073285397,נר נשמה 24 שעות יחידה,113,נר נשמה 24 שעות,יחידה,1,0,1,2,19
7296073285403,נרות חימום בשקית 50 יח,113,נרות חימום בשקית,יחידה,1,0,1,10,60
7296073285410,נרות חימום בשקית 100 יחי,113,נרות חימום בשקית,יחידה,1,0,1,19.9,43
7296073285427,שקית אשפה ריחנית לפח קטן,313,שקיות אשפה,יחידה,1,0,1,11.9,35
7296073285663,ממרח אגוז ללא שמן דקל350,96,ממרח אגוזים,גרמים,350,0,1,9.8,45
7296073285670,ממרח אגוז ללא שמן דקל750,197,ממרח אגוזים,גרמים,750,0,1,14.9,22
7296073286011,אורז פרסי זיפר שופרסל1קג,159,אורז פרסי,קילוגרמים,1,0,1,6.9,74
7296073286035,"אורז תאילנדי זיפר 1 ק""ג",159,אורז תאילנדי,קילוגרמים,1,0,1,4.9,5
7296073286042,אורז יסמין זיפר שופרסל1ק,159,אורז יסמין,קילוגרמים,1,0,1,9.9,2
7296073286066,אורז בסמטי זיפר שופרסל1ק,191,אורז בסמטי,קילוגרמים,1,0,1,12.8,98
7296073286073,"אורז בסמטי בצנצנת 1 ק""ג",191,אורז בסמטי,קילוגרמים,1,0,1,10,84
7296073286349,שקיות אשפה חזקות גדולות,313,שקיות אשפה,יחידה,1,0,1,18.9,25
7296073286363,שקית ענקית לאשפה משרדית,313,שקיות אשפה,יחידה,1,0,1,12.8,76
7296073286394,שקיות אשפה חזקות גדולות,313,שקיות אשפה,יחידה,1,0,1,32.6,3
7296073286417,שקיות אשפה חזקות גדולות,313,שקיות אשפה,יחידה,1,0,1,19.9,90
7296073286493,צמד פטריות פורטובלה ושמפ,729,צמד פטריות פורטו,גרמים,420,0,1,14.9,42
7296073286509,פטריות שמפניון,96,פטריות שמפניון,גרמים,220,0,1,8.9,39
7296073287490,שמפו אל דמע לתינוק 750 מ,272,שמפו אל דמע,מיליליטרים,750,0,1,10.8,71
7296073287520,"תחליב רחצה לתינוק 750 מ""",272,תחליב רחצה לתינו,מיליליטרים,750,0,1,9,38
7296073289715,מגבוני אף לתינוק שופרסל,1013,מגבוני אף לתינוק,יחידה,1,0,1,9.9,77
7296073289739,שקיות צליה שופרסל 10 יח,604,שקיות צליה,יחידה,1,0,1,5.9,72
7296073289746,50 מגבונים לניקוי כללי,426,מגבונים לניקוי,יחידה,1,0,1,8.9,31
7296073289951,זוג מפות פלנל ראנר כסף 1,604,מפת פלנל+רנר,יחידה,1,0,1,14.9,37
7296073289968,זוג מפות פלנל ראנר זהב 1,604,מפת פלנל+רנר,יחידה,1,0,1,14.9,93
7296073290223,פיטריות שמפניון שלמות400,178,פיטריות שלמות,גרמים,400,0,1,6.6,56
7296073290803,חציל קלוי על האש 650 גרם,345,חציל קלוי,גרמים,650,0,1,10,2
7296073290810,פלפל אדום קלוי על האש650,345,פלפל אדום קלוי,גרמים,650,0,1,10,40
7296073290827,פלפלים ירוקים כבושים650ג,345,פלפלים ירוקים,גרמים,650,0,1,10,97
7296073290858,"קרם קוקוס שופרסל 400 מ""ל",118,קרם קוקוס,מיליליטרים,400,0,1,6.9,64
7296073291077,משטחי החתלה שופרסל 10יח,173,משטחי החתלה,יחידה,1,0,1,10,29
7296073291084,עוגיות חמאה דניות 150גרם,104,עוגיות חמאה בפח,גרמים,150,0,1,12.9,54
7296073291244,חומץ 5% שופרסל 1 ליטר,702,חומץ 5%,ליטרים,1,0,1,5.9,85
7296073291251,מיץ לימון משומר שופרסל1ל,96,מיץ לימון,ליטרים,1,0,1,7.9,61
7296073291299,מלפפון לנשנוש וכבישה,96,מלפפון לנשנוש,גרמים,800,0,1,14.9,53
7296073291916,ניוקי שופרסל 500גרם,99,ניוקי שופרסל,גרמים,500,0,1,9.8,83
7296073291992,ראשי סלנובה הידרופונית,611,ראשי סלנובה,גרמים,160,0,1,12,54
7296073292005,עלי סלנובה הידרופונית,611,עלי סלנובה,גרמים,160,0,1,12.9,21
7296073292210,במיה שופרסל 600 גרם,902,במיה 600 גרם,גרמים,600,0,1,14.8,46
7296073292807,תפוח אדמה זני השף,387,"תפו""א זני השף",קילוגרמים,0,1,1,6.9,67
7296073292906,פירורי לחם מוזהב.זיפר350,500,פירורי לחם מוזהב,גרמים,350,0,1,5.9,95
7296073292913,פירורי לחם לבן זיפר350גר,500,פירורי לחם לבן,גרמים,350,0,1,5.9,78
7296073293040,תבניות אפיה מוארכות+מכסה,604,תבניות אפיה+מכסה,יחידה,1,0,1,12.9,2
7296073293583,שמן קוקוס אורגני גרין330,819,שמן קוקוס אורגני,מיליליטרים,330,0,1,20,78
7296073294825,תערובת לעוגה לא גלוטן500,311,תערובת לעוגה,גרמים,500,0,1,15.9,83
7296073294832,תערוב.פנקייק לא גלוטן400,311,תערובת לפנקייק,גרמים,400,0,1,15.9,84
7296073294856,תערוב.רב תכליתי ל.ג500גר,311,תערובת רב תכליתי,גרמים,500,0,1,15.9,72
7296073295228,מפיות תלת שכבתי 20יחידות,604,מפיות,יחידה,1,0,1,8.9,9
7296073295624,שוק.מריר אורגני גרין100ג,96,שוקולד מריר,גרמים,100,0,1,8.9,29
7296073295655,"שוק.חלב ללת""ס שופרסל100ג",604,"שוקולד חלב ללת""ס",גרמים,100,0,1,7.9,16
7296073295662,"שוק.מריר ללת""ס שופרסל100",604,שוקולד מריר ללתס,גרמים,100,0,1,7.9,96
7296073295679,"שוק.אגוז ללת""ס שופרסל100",604,שוקולד אגוז ללתס,גרמים,100,0,1,8.9,33
7296073296744,שמרים יבשים בוואקום 500ג,96,שמרים יבשים,גרמים,500,0,1,13.9,75
7296073296751,שמרים יבשים בוואקום 125ג,96,שמרים יבשים,גרמים,125,0,1,3.9,79
7296073296928,חליטת פירות יער 60 גרם,831,חליטת פירות יער,גרמים,60,0,1,12.9,69
7296073296966,חליטת צמחים ארץ ישראל25ג,96,חליטת ארץ ישראל,גרמים,25,0,1,12.9,9
7296073298090,מזלג מוכסף 50 יח',604,מזלגות מוכספים,יחידה,1,0,1,9.9,37
7296073298106,סכין מוכסף 50 יחידות,604,סכינים מוכספים,יחידה,1,0,1,9.9,58
7296073298113,כף מוכספת 50 יח',604,כפות מוכספות,יחידה,1,0,1,9.9,81
7296073298120,כפית מוכספת 50 יחידות,604,כפיות מוכספות,יחידה,1,0,1,9.9,31
7296073299226,עגבניות מרוסקות400*3ג,96,עגבניות מרוסקות,גרמים,1200,0,1,14.9,12
7296073319795,רוטב עגבנ.אורגני גרין700,886,רוטב עגבניות,גרמים,700,0,1,9.9,68
7296073319801,עגב.מרוסק אורגני גרין690,886,עגבניות מרוסקות,גרמים,690,0,1,9.9,5
7296073320074,חסה מעודנת הידרופונית יח,551,חסה משי יחידה,יחידה,1,0,1,9.9,19
7296073320388,עלי בייבי 120גרם,96,עלי בייבי 120גרם,גרמים,120,0,1,9.5,84
7296073320395,עלי תרד בייבי 200גרם,96,עלי תרד בייבי,גרמים,200,0,1,9.9,61
7296073320401,לקט בסגנון איטלקי 300גרם,96,לקט סגנון איטלקי,גרמים,300,0,1,10.5,54
7296073320487,"קרקר דק+דלעת,שומשום,פשתן",101,קרקר דק עם זרעים,גרמים,175,0,1,12.9,87
7296073320517,יוגורט יווני מסורת2% 150,186,יוגורט יווני,גרמים,150,0,1,5.9,75
7296073320555,יוג.יווני מסורתי10% 150ג,96,יוגורט יווני,גרמים,150,0,1,5.9,12
7296073320616,"ופל ט.אגוז מצופ.כשל""פ110",610,וופל טעם אגוז,גרמים,110,0,1,8.9,37
7296073320623,"ופל ט.שוק.מצופה כשל""פ110",607,וופל טעם שוקולד,גרמים,110,0,1,8.9,50
7296073320760,ממרח פלפלים קלויים 190גר,96,ממרח פלפלים קלוי,גרמים,190,0,1,10.9,39
7296073320777,ממרח פלפל קלוי+חצילים190,96,ממרח פלפל קלוי,גרמים,190,0,1,10.9,44
7296073321200,אבקת אפיה שופרסל 10*10גר,214,אבקת אפיה 10 יח,גרמים,100,0,1,2.9,3
7296073321217,סוכר וניל שופרסל 10*10 ג,1013,סוכר וניל 10 יח,גרמים,100,0,1,2.7,84
7296073321224,סודה לשתיה שופרסל 100גרם,214,סודה לשתיה,גרמים,100,0,1,2.2,10
7296073321231,אבקת סוכר שופרסל 100 גרם,214,אבקת סוכר שופרסל,גרמים,100,0,1,1.8,2
7296073321446,סבון כחול לאסלה 50*3 גרם,945,3סבון כחול לאסלה,גרמים,150,0,1,10.9,78
7296073321521,מינוט אנטריקוט דק דק 300,344,מינוט אנטריקוטדק,גרמים,300,0,1,29.9,86
7296073321637,"מיץ ענבים שופרסל 750 מ""ל",597,מיץ ענבים,מיליליטרים,750,0,1,10,98
7296073321712,תבנית נייר אינגליש קייק,604,תבנית נייר,יחידה,1,0,1,9.9,31
7296073321729,תבנית נייר מלבנית 4יח' 2,604,תבנית נייר,יחידה,1,0,1,9.9,60
7296073322474,פריכיות חומוס+קינואה100ג,898,פריכיות חומוס,גרמים,100,0,1,9.9,10
7296073322481,פריכיות חומוס+צ'יאה100ג,898,פריכיות חומוס,גרמים,100,0,1,9.9,70
7296073322580,מיץ ענבים תירוש 1 ליטר,597,מיץ ענבים תירוש,ליטרים,1,0,1,14.5,21
7296073322634,ניילון נצמד 150מטר,604,ניילון נצמד,מטרים,150,0,1,20,93
7296073323006,תה שחור שופרסל1.5*100 גר,831,תה שחור 100 שק.,גרמים,150,0,1,9.9,3
7296073323013,תה ארל גריי שופרסל25 שק,831,תה ארל גריי 25שק,גרמים,37,0,1,7.5,37
7296073323020,תה ירוק יסמין שופרסל25שק,831,תה ירוק יסמין,גרמים,37,0,1,10,76
7296073323037,תה ירוק נענע מנטה 25שק',831,תה ירוק נענע,גרמים,37,0,1,10,69
7296073323044,תה ירוק לימונית לואיזה25,831,תה ירוק לימונית,גרמים,37,0,1,10,19
7296073323112,שעועית אדומ.אורג.גרין400,428,שעועית אדומה,גרמים,400,0,1,7.9,87
7296073323211,שקדים מולבנים טחונים,96,שקדים מולבנים,גרמים,100,0,1,11.9,80
7296073323228,שקדים מולבנים גרוסים,96,שקד מולבן גרוס,גרמים,100,0,1,11.9,40
7296073323235,בוטנים גרוסים,96,בוטן גרוס 100גרם,גרמים,100,0,1,4.9,59
7296073323242,אגוזי מלך טחונים,96,אגוז מלך 100גרם,גרמים,100,0,1,11.9,75
7296073323433,סירופ מייפל אורג.גרין250,959,סירופ מייפל,מיליליטרים,250,0,1,26.9,98
7296073323587,עגבניה שרי וויטני,836,שרי וויטני,גרמים,460,0,1,9.9,65
7296073323594,נייר אפייה אקולוגי יח,604,נייר אפייה 40 יח,יחידה,1,0,1,12.9,33
7296073323648,פריפלצת מחית בננ.תות120ג,381,מחית פירות,גרמים,120,0,1,4.5,70
7296073323655,פריפלצת מחית תפוח בננ120,381,מחית פירות,גרמים,120,0,1,4.5,51
7296073323686,פריפלצת מחית בננה 120ג,381,מחית פירות,גרמים,120,0,1,4.5,44
7296073323693,פריפלצת מחית תפוח 120 גר,381,מחית פירות,גרמים,120,0,1,4.5,69
7296073323877,לחמניות מקמח מלא 6יחידות,648,6לחמניות קמח מלא,גרמים,450,0,1,9.9,14
7296073324027,מנצ'ס פיקנטי 200גרם,137,מנצ'ס פיקנטי,גרמים,200,0,1,10.9,63
7296073324850,צמד פטריות פורטובלה,96,פטריות פורטובלו,גרמים,420,0,1,14.9,73
7296073324867,פטריות סטייק פורטובלה,96,פ.סטייק פורטובלה,גרמים,320,0,1,14.9,78
7296073325062,עוגיות רייף שופרסל 350גר,948,עוגיות רייף,גרמים,350,0,1,14.9,70
7296073325109,30 חיתולים בייבי שלב 2,96,חיתולים שלב 2,יחידה,1,0,1,19.9,17
7296073325116,54 חיתולים בייבי שלב 3,865,חיתולים שלב 3,יחידה,1,0,1,33.9,76
7296073325123,חיתולים בייבי שלב 4 46יח,865,חיתולים שלב 4,יחידה,1,0,1,33.9,27
7296073325130,40חיתולים בייבי שלב 4+,865,חיתולים שלב 4+,יחידה,1,0,1,33.9,10
7296073325154,30 חיתולים בייבי שלב 6,96,חיתולים שלב 6,יחידה,1,0,1,33.9,69
7296073325239,רדיד אלומיניום 16מיקרון,96,רדיד אלומיניום,יחידה,1,0,1,20,14
7296073326748,גרעין אבטיח קלוי מלח,96,גרעין אבטיח קלוי,גרמים,200,0,1,14.9,63
7296073327448,קמח לבן מנופה זיפר 1קג,355,קמח לבן בהיר,קילוגרמים,1,0,1,5.9,73
7296073327455,קמח תופח מנופה זיפר 1 קג,354,קמח תופח מנופה,קילוגרמים,1,0,1,8.5,78
7296073327462,קמח כוסמין מנופה זיפר1קג,355,קמח כוסמין מלא,קילוגרמים,1,0,1,11.9,73
7296073328063,משקה קוקוס ט.אפרסק 460מל,96,משקה קוקוס אפרסק,מיליליטרים,460,0,1,5.9,28
7296073328896,תמר דחוס ללא חרצן500ג,96,תמר דחוס ללא חרצ,יחידה,1,0,1,13.9,24
7296073328902,תמר מג'הול מעולה,96,תמר מגהול,גרמים,400,0,1,10,35
7296073331612,מברשת שיער מטקה שחורה,107,מברשת מטקה שחורה,יחידה,1,0,0,29.9,5
7296073331629,מברשת שיער אובלית שחורה,107,מברשת אובל שחורה,יחידה,1,0,0,28.9,22
7296073331650,מברשת שיער לפן שחורה,107,מברשת לפן שחורה,יחידה,1,0,0,29.9,93
7296073331667,מברשת שיער לילדות,107,מברשת שיער ילדות,יחידה,1,0,0,24.9,0
7296073331735,מברשת ש.מטקה שיער רטוב,107,מברשת מטקה רטוב,יחידה,1,0,0,44.9,21
7296073331766,מברשת ש.התרת קשרים ורודה,107,מברשת קשרים,יחידה,1,0,0,34.9,6
7296073331810,מברשת שיער ספרים מקצועית,107,מברשת שיער ספרים,יחידה,1,0,0,29.9,69
7296073331865,מסרק כיס שחור,107,מסרק כיס שחור,יחידה,1,0,0,8.9,25
7296073332091,מארז גומיות שחורות 32 יח,107,32מארז ג. שחורות,יחידה,1,0,0,19.9,18
7296073332169,16גומיות מגבת קטן צבעוני,107,16ג.מגבת S צבע,יחידה,1,0,0,9.9,16
7296073332220,2גומיות סקונצים עבה שחור,107,2גומיות סקונצי'ם,יחידה,1,0,0,14.9,25
7296073332428,6 תיקתק לבבות ופינגווין,107,6תיקתק פינגווין,יחידה,1,0,0,19.9,80
7296073332480,סיכות תיקתק שחור 6 יח,107,6תיקתק שחור,יחידה,1,0,0,13.5,24
7296073332534,קליפסים קטנים 8 יח שחור,107,8קליפסים S שחור,יחידה,1,0,0,14.9,82
7296073332558,קליפס בינוני 4 יח שחור,107,4קליפס M שחור,יחידה,1,0,0,14.9,39
7296073332565,קליפס בינוני 4 יח חום,107,4קליפס M חום,יחידה,1,0,0,14.9,48
7296073332688,זוג קליפסים חום,107,זוג קליפסים חום,יחידה,1,0,0,9.9,25
7296073339540,תמל בייבי פרו שלב 1 700,96,תמל בייבי פרו,גרמים,700,0,1,49.9,83
7296073339564,תמל בייבי פרו שלב3 700ג,96,"תמ""ל בייבי פרו",גרמים,700,0,1,49.9,37
7296073340096,שמפו מפרץ הרפתקאות 1ליטר,96,שמפו לילדים,ליטרים,1,0,1,10,40
7296073340102,אל סבון מ.ההרפתקאות כחול,272,אל סבון בנים,ליטרים,1,0,1,10,87
7296073340256,תבנית אלומיניום גדולה 25,604,תבניות גדולות,יחידה,1,0,1,29,18
7296073340560,שקיות אוכל 150*2 יחידות,313,שקיות אוכל 150*2,יחידה,1,0,1,10.9,29
7296073341499,שבולת שועל פירות יער70ג,143,שיבולת שועל,גרמים,70,0,1,4.9,93
7296073342120,מבחר דגני בוקר לילדים105,96,דגני בוקר לילדים,גרמים,105,0,1,9.9,75
7296073342328,שקדים מולבנים פרוסים,96,שקד מולבן פרוס,גרמים,100,0,1,11.9,99
7296073342335,שקדים מולבנים חצויים,96,שקדים מולבן חצוי,גרמים,100,0,1,11.9,69
7296073342496,דלעת ארוזה,964,דלעת ארוזה,קילוגרמים,0,1,1,9.9,49
7296073342946,סלמי סרוולט 120גרם,720,סלמי סרוולט,גרמים,120,0,1,16.9,39
7296073342960,מינוט שניצל עוף דק דק,344,מינוט שניצל עוף,גרמים,300,0,1,21.9,48
7296073342977,מינוט שווארמה דק דק 300,344,מינוט שואארמה,גרמים,300,0,1,26.9,25
7296073343219,פריכיות שופרסל 310 גרם,898,פריכיות שופרסל,גרמים,310,0,1,14.9,79
7296073343462,"קרם חמצן 6% 60 מ""ל",604,קרם חמצן 6%,מיליליטרים,60,0,1,3.9,21
